Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 00:52:44,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 17:52:49,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 17:52:49,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 17:55:00,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 17:55:00,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 17:56:20,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 17:56:20,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 23:09:31,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 23:09:31,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 23:51:22,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 23:51:22,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 23:53:28,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 23:53:28,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 14/01/22 14:56:19,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 14/01/22 14:56:19,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 14/01/22 14:57:54,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 14/01/22 14:57:54,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 15/01/22 15:29:45,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 15/01/22 15:29:46,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 15/01/22 15:39:04,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 15/01/22 15:39:04,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 15/01/22 15:47:30,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 15/01/22 15:47:30,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 15/01/22 15:51:19,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 15/01/22 15:51:19,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 14:50:07,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 14:50:07,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 14:55:08,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 14:55:08,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 15:42:00,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 15:42:00,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 15:43:15,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 15:43:15,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 16:24:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 16:24:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 16:27:44,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 16:27:44,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 16:49:48,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 16:49:48,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 17:13:52,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 17:13:52,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 16/01/22 17:16:11,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 16/01/22 17:16:11,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 17/01/22 16:07:48,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 17/01/22 16:07:48,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 17/01/22 16:10:49,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 17/01/22 16:10:49,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 17/01/22 16:20:11,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 17/01/22 16:20:11,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 17/01/22 16:23:17,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 17/01/22 16:23:17,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 00:14:06,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 00:14:06,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 00:16:34,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 00:16:34,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 00:17:05,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 00:17:05,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 00:18:21,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 00:18:21,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 09:35:59,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 09:35:59,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 09:54:52,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 09:54:52,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 09:57:46,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 09:57:46,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 14:58:12,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 14:58:12,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 14:59:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 14:59:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 16:11:13,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 16:11:13,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 16:13:36,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 16:13:37,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 16:21:47,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 16:21:47,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 16:24:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 16:24:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 16:43:36,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 16:43:36,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 16:46:56,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 16:46:56,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 19:50:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 19:50:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 19:53:43,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 19:53:43,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 19:59:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 19:59:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 20/01/22 20:00:26,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 20/01/22 20:00:26,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 21/01/22 01:12:08,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 21/01/22 01:12:08,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 21/01/22 01:25:37,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 21/01/22 01:25:37,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 21/01/22 01:27:40,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 21/01/22 01:27:40,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 21/01/22 15:16:56,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 21/01/22 15:16:56,000000
